frame_number,mean_temperature,heat_range,image_filename,wav_filename,cleaned_image,thermal_image,detected_items_counter,cold_items_counter,hot_items_counter,frame_result
14,35.6427644960429,warm,frame_014.png,frame_014.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_014.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_014.png,0,0,0,"cold:

hot:
"
15,28.432093693653172,neutral,frame_015.png,frame_015.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_015.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_015.png,0,0,0,"cold:

hot:
"
16,24.102003617090975,neutral,frame_016.png,frame_016.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_016.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_016.png,0,0,0,"cold:

hot:
"
17,23.469230548398546,neutral,frame_017.png,frame_017.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_017.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_017.png,0,0,0,"cold:

hot:
"
18,23.28040906643183,neutral,frame_018.png,frame_018.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_018.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_018.png,0,0,0,"cold:

hot:
"
19,21.37288296082564,neutral,frame_019.png,frame_019.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_019.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_019.png,0,0,0,"cold:

hot:
"
20,20.65750527558238,neutral,frame_020.png,frame_020.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_020.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_020.png,0,0,0,"cold:

hot:
"
21,26.795353266075,neutral,frame_021.png,frame_021.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_021.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_021.png,0,0,0,"cold:

hot:
"
22,26.92168298894269,neutral,frame_022.png,frame_022.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_022.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_022.png,0,0,0,"cold:

hot:
"
23,26.89614062646083,neutral,frame_023.png,frame_023.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_023.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_023.png,0,0,0,"cold:

hot:
"
24,25.71845874659324,neutral,frame_024.png,frame_024.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_024.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_024.png,0,0,0,"cold:

hot:
"
25,28.66003619854459,neutral,frame_025.png,frame_025.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_025.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_025.png,0,0,0,"cold:

hot:
"
26,28.60785912064944,neutral,frame_026.png,frame_026.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_026.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_026.png,0,0,0,"cold:

hot:
"
27,28.578613497487606,neutral,frame_027.png,frame_027.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_027.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_027.png,0,0,0,"cold:

hot:
"
28,28.593862255890766,neutral,frame_028.png,frame_028.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_028.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_028.png,0,0,0,"cold:

hot:
"
29,28.657841254608574,neutral,frame_029.png,frame_029.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_029.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_029.png,0,0,0,"cold:

hot:
"
30,27.98719607718266,neutral,frame_030.png,frame_030.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_030.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_030.png,0,0,0,"cold:

hot:
"
31,23.132841983066196,neutral,frame_031.png,frame_031.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_031.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_031.png,0,0,0,"cold:

hot:
"
32,23.006552576818706,neutral,frame_032.png,frame_032.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_032.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_032.png,0,0,0,"cold:

hot:
"
33,34.87458790772939,warm,frame_033.png,frame_033.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_033.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_033.png,0,0,0,"cold:

hot:
"
34,35.127967950659254,warm,frame_034.png,frame_034.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_034.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_034.png,0,0,0,"cold:

hot:
"
35,28.407403083347635,neutral,frame_035.png,frame_035.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_035.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_035.png,0,0,0,"cold:

hot:
"
36,28.75620250423323,neutral,frame_036.png,frame_036.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_036.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_036.png,0,0,0,"cold:

hot:
"
37,28.843285725230302,neutral,frame_037.png,frame_037.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_037.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_037.png,0,0,0,"cold:

hot:
"
38,28.779084472044573,neutral,frame_038.png,frame_038.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_038.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_038.png,0,0,0,"cold:

hot:
"
39,27.710182530730908,neutral,frame_039.png,frame_039.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/cleaned/frame_039.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-23_12-00-50/thermal/frame_039.png,0,0,0,"cold:

hot:
"
