frame_number,mean_temperature,heat_range,image_filename,wav_filename,cleaned_image,thermal_image,hot_item_count,cold_item_count,total_item_count
10,34.48780076015567,warm,frame_010.png,frame_010.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/cleaned/frame_010.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/thermal/frame_010.png,75,0,75
11,36.45883613206505,warm,frame_011.png,frame_011.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/cleaned/frame_011.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/thermal/frame_011.png,55,0,55
12,29.96128793116578,neutral,frame_012.png,frame_012.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/cleaned/frame_012.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/thermal/frame_012.png,91,0,91
13,20.986772257984693,neutral,frame_013.png,frame_013.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/cleaned/frame_013.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/thermal/frame_013.png,45,23,68
14,15.241950724975183,cold,frame_014.png,frame_014.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/cleaned/frame_014.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/thermal/frame_014.png,29,29,58
15,13.581151143690965,cold,frame_015.png,frame_015.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/cleaned/frame_015.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/thermal/frame_015.png,16,33,49
16,13.174542572486013,cold,frame_016.png,frame_016.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/cleaned/frame_016.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/thermal/frame_016.png,11,43,54
17,15.939370156120505,cold,frame_017.png,frame_017.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/cleaned/frame_017.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/thermal/frame_017.png,31,40,71
18,19.86648106143828,cold,frame_018.png,frame_018.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/cleaned/frame_018.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/thermal/frame_018.png,45,32,77
19,27.485598366119024,neutral,frame_019.png,frame_019.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/cleaned/frame_019.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-06-14_15-33-07/thermal/frame_019.png,65,19,84
