frame_number,mean_temperature,heat_range,image_filename,wav_filename,cleaned_image,thermal_image,hot_item_count,cold_item_count,total_item_count
10,20.320965873228435,neutral,frame_010.png,frame_010.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/cleaned/frame_010.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/thermal/frame_010.png,9,41,50
11,20.29635457883896,neutral,frame_011.png,frame_011.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/cleaned/frame_011.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/thermal/frame_011.png,6,36,42
12,21.322869362265017,neutral,frame_012.png,frame_012.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/cleaned/frame_012.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/thermal/frame_012.png,7,52,59
13,23.022806551213108,neutral,frame_013.png,frame_013.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/cleaned/frame_013.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/thermal/frame_013.png,15,27,42
14,22.076625777209085,neutral,frame_014.png,frame_014.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/cleaned/frame_014.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/thermal/frame_014.png,13,30,43
15,21.324225869645076,neutral,frame_015.png,frame_015.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/cleaned/frame_015.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/thermal/frame_015.png,9,32,41
16,26.90254470079184,neutral,frame_016.png,frame_016.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/cleaned/frame_016.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/thermal/frame_016.png,4,0,4
17,39.14215157223979,warm,frame_017.png,frame_017.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/cleaned/frame_017.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/thermal/frame_017.png,78,0,78
18,32.4703929948848,warm,frame_018.png,frame_018.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/cleaned/frame_018.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/thermal/frame_018.png,60,0,60
19,32.38408676814504,warm,frame_019.png,frame_019.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/cleaned/frame_019.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/thermal/frame_019.png,61,0,61
20,33.637904241782806,warm,frame_020.png,frame_020.wav,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/cleaned/frame_020.png,/home/pi/ThermalSense/Results/ThermalSense/ThermalSense-2025-05-24_22-29-32/thermal/frame_020.png,73,0,73
